time,latitude,longitude,depth,mag,country,
12/16/1970 4:00:00 PM,37.1429,-116.034,0.001,80,USA,0.1
6/23/1971 12:00:00 AM,37,-116,0.001,20,USA,0.1
07/09/1971 00:00:00,37,-116,0.001,20,USA,0.1
7/21/1971 12:00:00 AM,37,-116,0.001,20,USA,0.1
08/04/1971 00:00:00,37,-116,0.001,20,USA,0.1
08/05/1971 00:00:00,37,-116,0.001,40,USA,0.1
08/06/1971 00:00:00,37,-116,0.001,20,USA,0.1
9/22/1971 12:00:00 AM,37,-116,0.001,80,USA,0.1
9/29/1971 12:00:00 AM,37,-116,0.001,20,USA,0.1
10/14/1971 2:30:02 PM,37.03,-115.99,0.001,20,USA,0.1
11/30/1971 3:45:03 PM,37.05,-116.14,0.001,20,USA,0.1
12/14/1971 12:00:00 AM,37,-116,0.001,20,USA,0.1
12/14/1971 12:00:00 AM,37,-116,0.001,20,USA,0.1
01/05/1972 00:00:00,37,-116,0.001,20,USA,0.1
02/03/1972 00:00:00,37,-116,0.001,20,USA,0.1
2/17/1972 12:00:00 AM,37,-116,0.001,20,USA,0.1
3/23/1972 12:00:00 AM,37,-116,0.001,20,USA,0.1
3/30/1972 9:00:04 PM,36.92,-116.05,0.001,40,USA,0.1
4/19/1972 12:00:00 AM,37,-116,0.001,20,USA,0.1
05/11/1972 00:00:00,37,-116,0.001,20,USA,0.1
06/07/1972 00:00:00,37,-116,0.001,20,USA,0.1
6/28/1972 12:00:00 AM,37,-116,0.001,20,USA,0.1
6/28/1972 12:00:00 AM,37,-116,0.001,20,USA,0.1
6/28/1972 4:30:04 PM,37.13,-116.1,0.001,20,USA,0.1
7/25/1972 1:30:03 PM,37,-116.2,0.001,20,USA,0.1
08/09/1972 00:00:00,37,-116,0.001,60,USA,0.1
11/09/1972 00:00:00,37,-116,0.001,20,USA,0.1
11/09/1972 00:00:00,37,-116,0.001,20,USA,0.1
11/17/1972 12:00:00 AM,37,-116,0.001,40,USA,0.1
12/12/1972 00:00:00,37,-116,0.001,20,USA,0.1
12/14/1972 12:00:00 AM,37,-116,0.001,20,USA,0.1
12/21/1972 12:00:00 AM,37,-116,0.001,220,USA,0.1
2/14/1973 12:00:00 AM,37,-116,0.001,20,USA,0.1
3/23/1973 12:00:00 AM,37,-116,0.001,20,USA,0.1
04/05/1973 00:00:00,37,-116,0.001,20,USA,0.1
4/26/1973 12:00:00 AM,37,-116,0.001,20,USA,0.1
05/09/1973 00:00:00,37,-116,0.001,20,USA,0.1
5/24/1973 12:00:00 AM,37,-116,0.001,20,USA,0.1
5/24/1973 1:30:03 PM,37.29,-116.1,0.001,20,USA,0.1
6/21/1973 2:44:59 PM,37.08,-115.99,0.001,200,USA,0.1
6/28/1973 12:00:00 AM,37,-116,0.001,20,USA,0.1
10/02/1973 00:00:00,37,-116,0.001,20,USA,0.1
10/02/1973 15:15:00,37.2,-115.8,0.001,20,USA,0.1
12/12/1973 19:00:03,36.93,-116.03,0.001,20,USA,0.1
12/13/1973 12:00:00 AM,37,-116,0.001,20,USA,0.1
12/19/1973 12:00:00 AM,37,-116,0.001,20,USA,0.1
12/19/1973 12:00:00 AM,37,-116,0.001,20,USA,0.1
01/10/1974 00:00:00,37,-116,0.001,60,USA,0.1
3/14/1974 12:00:00 AM,37,-116,0.001,20,USA,0.1
04/12/1974 00:00:00,37,-116,0.001,20,USA,0.1
4/23/1974 12:00:00 AM,37,-116,0.001,20,USA,0.1
05/01/1974 00:00:00,37,-116,0.001,20,USA,0.1
05/08/1974 00:00:00,37,-116,0.001,20,USA,0.1
5/22/1974 2:15:00 PM,37.06,-116.11,0.001,20,USA,0.1
06/06/1974 14:40:01,36.96,-116.02,0.001,20,USA,0.1
7/18/1974 2:00:01 PM,37.09,-116.05,0.001,40,USA,0.1
9/25/1974 2:00:01 PM,36.97,-116.02,0.001,20,USA,0.1
9/26/1974 12:00:00 AM,37,-116,0.001,20,USA,0.1
10/17/1974 12:00:00 AM,37,-116,0.001,20,USA,0.1
11/02/1974 00:00:00,37,-116,0.001,20,USA,0.1
11/26/1974 12:00:00 AM,37,-116,0.001,20,USA,0.1
12/16/1974 5:30:00 PM,36.88,-115.97,0.001,20,USA,0.1
02/06/1975 00:00:00,37,-116,0.001,20,USA,0.1
02/06/1975 00:00:00,37,-116,0.001,40,USA,0.1
2/19/1975 12:00:00 AM,37,-116,0.001,20,USA,0.1
06/11/1975 00:00:00,37,-116,0.001,20,USA,0.1
6/18/1975 12:00:00 AM,37,-116,0.001,20,USA,0.1
11/18/1975 3:30:00 PM,36.99,-116.04,0.001,20,USA,0.1
2/26/1976 2:50:03 PM,36.9,-115.99,0.001,20,USA,0.1
5/20/1976 5:30:03 PM,37.27,-116.33,0.001,20,USA,0.1
10/06/1976 00:00:00,37,-116,0.001,20,USA,0.1
11/10/1976 00:00:00,37,-116,0.001,20,USA,0.1
12/21/1976 12:00:00 AM,37,-116,0.001,20,USA,0.1
2/16/1977 5:53:00 PM,37,-116.07,0.001,40,USA,0.1
03/08/1977 00:00:00,37,-116,0.001,40,USA,0.1
06/02/1977 00:00:00,37,-116,0.001,20,USA,0.1
7/28/1977 2:07:00 PM,37.11,-116.08,0.001,20,USA,0.1
8/16/1977 2:41:01 PM,37.15,-116.06,0.001,20,USA,0.1
8/16/1977 3:49:00 PM,37.15,-116.06,0.001,40,USA,0.1
8/19/1977 5:32:00 PM,37.01,-115.96,0.001,20,USA,0.1
12/14/1977 3:00:03 PM,36.96,-116.04,0.001,20,USA,0.1
3/16/1978 3:00:00 PM,37.01,-116.1,0.001,20,USA,0.1
3/23/1978 12:00:00 AM,37,-116,0.001,20,USA,0.1
4/25/1978 12:00:00 AM,37,-116,0.001,20,USA,0.1
06/01/1978 17:00:01,37,-116.25,0.001,20,USA,0.1
07/07/1978 13:59:59,37.08,-116.04,0.001,20,USA,0.1
9/27/1978 12:00:00 AM,37,-116,0.001,40,USA,0.1
12/01/1978 17:07:30,37.01,-116.04,0.001,20,USA,0.1
05/11/1979 16:00:00,36.96,-116.01,0.001,20,USA,0.1
9/23/1982 12:00:00 AM,37,-116,0.001,20,USA,0.1
02/11/1983 16:00:00,37.0506,-116.0453,0.001,20,USA,0.1
2/17/1983 5:00:00 PM,37.1628,-116.0633,0.001,20,USA,0.1
3/26/1983 8:20:00 PM,37.3007,-116.46,0.001,150,USA,0.1
4/14/1983 7:05:00 PM,37.0728,-116.046,0.001,150,USA,0.1
05/05/1983 15:20:00,37.0123,-116.0892,0.001,20,USA,0.1
5/26/1983 12:00:00 AM,37,-116,0.001,20,USA,0.1
5/26/1983 3:00:00 PM,37.1029,-116.0057,0.001,20,USA,0.1
06/09/1983 17:10:00,37.1576,-116.0892,0.001,20,USA,0.1
08/03/1983 13:33:00,37.119,-116.0889,0.001,20,USA,0.1
08/11/1983 14:00:00,36.9977,-116.0027,0.001,20,USA,0.1
8/27/1983 2:00:00 PM,37.2,-116.03,0.001,20,USA,0.1
09/01/1983 14:00:00,37.2728,-116.355,0.001,143,USA,0.1
9/21/1983 3:00:00 PM,37.2097,-116.2093,0.001,20,USA,0.1
9/21/1983 4:25:00 PM,37.113,-116.043,0.001,40,USA,0.1
9/22/1983 3:00:00 PM,37.1056,-116.0494,0.001,150,USA,0.1
9/29/1983 12:00:00 AM,37,-116,0.001,20,USA,0.1
12/09/1983 16:00:00,36.98,-116.02,0.001,20,USA,0.1
12/16/1983 6:30:00 PM,37.1405,-116.0721,0.001,150,USA,0.1
1/31/1984 3:30:00 PM,37.1127,-116.1217,0.001,150,USA,0.1
2/15/1984 5:00:00 PM,37.2214,-116.1811,0.001,20,USA,0.1
03/01/1984 17:45:00,37.0658,-116.0463,0.001,150,USA,0.1
3/31/1984 2:30:00 PM,37.1464,-116.0841,0.001,20,USA,0.1
05/02/1984 13:50:00,37.19,-116.02,0.001,20,USA,0.1
5/16/1984 3:59:59 PM,37.09,-115.97,0.001,20,USA,0.1
5/31/1984 1:04:00 PM,37.1031,-116.048,0.001,150,USA,0.1
6/20/1984 3:15:00 PM,37.0004,-116.0431,0.001,150,USA,0.1
07/12/1984 14:00:00,37.18,-116.01,0.001,20,USA,0.1
7/25/1984 3:30:00 PM,37.2678,-116.4106,0.001,150,USA,0.1
08/02/1984 15:00:00,37.0171,-116.0076,0.001,20,USA,0.1
8/30/1984 12:00:00 AM,37,-116,0.001,20,USA,0.1
8/30/1984 2:45:00 PM,37.0898,-115.998,0.001,20,USA,0.1
9/13/1984 12:00:00 AM,37.0867,-116.0712,0.001,150,USA,0.1
10/02/1984 18:13:59,37.08,-116,0.001,20,USA,0.1
11/10/1984 16:40:00,37.0001,-116.0174,0.001,20,USA,0.1
12/15/1984 12:00:00 AM,37.2811,-116.3054,0.001,150,USA,0.1
12/20/1984 4:20:00 PM,36.97,-116.01,0.001,20,USA,0.1
3/15/1985 4:31:00 PM,37.0581,-116.0453,0.001,150,USA,0.1
3/23/1985 6:30:00 PM,37.18,-116.089,0.001,150,USA,0.1
04/02/1985 20:00:00,37.0948,-116.0323,0.001,150,USA,0.1
04/06/1985 23:15:00,37.2008,-116.2072,0.001,20,USA,0.1
05/02/1985 15:20:00,37.2534,-116.3252,0.001,150,USA,0.1
06/12/1985 15:15:00,37.2479,-116.4891,0.001,150,USA,0.1
06/12/1985 17:30:00,37.0883,-116.0839,0.001,20,USA,0.1
6/26/1985 6:03:00 PM,37.1241,-116.122,0.001,20,USA,0.1
7/25/1985 2:00:00 PM,37.2973,-116.4381,0.001,150,USA,0.1
8/14/1985 12:00:00 AM,37,-116,0.001,20,USA,0.1
8/17/1985 4:25:00 PM,37.0023,-116.043,0.001,20,USA,0.1
9/27/1985 2:15:00 PM,37.0898,-116.0018,0.001,20,USA,0.1
10/09/1985 00:00:00,37,-116,0.001,20,USA,0.1
10/09/1985 23:20:00,37.2097,-116.2101,0.001,20,USA,0.1
10/16/1985 9:35:00 PM,37.1099,-116.1214,0.001,150,USA,0.1
10/30/1985 12:00:00 AM,37,-116,0.001,20,USA,0.1
12/28/1985 7:01:00 PM,37.2378,-116.4727,0.001,150,USA,0.1
3/22/1986 4:15:00 PM,37.083,-116.0661,0.001,29,USA,0.1
04/10/1986 14:08:30,37.2183,-116.1831,0.001,20,USA,0.1
4/20/1986 12:00:00 AM,37,-116,0.001,20,USA,0.1
4/22/1986 2:30:00 PM,37.2641,-116.4402,0.001,150,USA,0.1
5/21/1986 1:59:00 PM,37.125,-116.0604,0.001,20,USA,0.1
06/05/1986 15:04:00,37.0983,-116.0155,0.001,150,USA,0.1
7/17/1986 9:00:00 PM,37.2787,-116.3556,0.001,119,USA,0.1
7/24/1986 3:05:00 PM,37.1427,-116.0711,0.001,20,USA,0.1
09/04/1986 00:00:00,37,-116,0.001,20,USA,0.1
09/11/1986 14:57:00,37.0691,-116.0497,0.001,20,USA,0.1
9/30/1986 10:30:00 PM,37.3001,-116.3074,0.001,150,USA,0.1
10/16/1986 7:25:00 PM,37.2202,-116.4616,0.001,150,USA,0.1
11/14/1986 4:00:00 PM,37.1004,-116.0481,0.001,150,USA,0.1
12/13/1986 5:50:05 PM,37.263,-116.4117,0.001,150,USA,0.1
02/03/1987 15:20:00,37.1811,-116.0484,0.001,60,USA,0.1
02/11/1987 16:45:00,37.0107,-116.0447,0.001,20,USA,0.1
3/18/1987 6:28:00 PM,37.2102,-116.2086,0.001,20,USA,0.1
4/18/1987 1:40:01 PM,37.2479,-116.5091,0.001,150,USA,0.1
4/22/1987 10:00:00 PM,36.9831,-116.0046,0.001,20,USA,0.1
4/30/1987 1:30:00 PM,37.233,-116.4231,0.001,150,USA,0.1
6/18/1987 3:20:00 PM,37.1936,-116.035,0.001,20,USA,0.1
6/20/1987 12:00:00 AM,37.22,-116.1778,0.001,20,USA,0.1
6/30/1987 4:05:00 PM,36.9986,-116.0431,0.001,20,USA,0.1
8/13/1987 2:00:00 PM,37.061,-116.0453,0.001,150,USA,0.1
9/24/1987 3:00:00 PM,37.228,-116.3747,0.001,150,USA,0.1
10/23/1987 4:00:00 PM,37.1419,-116.0787,0.001,150,USA,0.1
12/01/1987 16:30:00,36.9964,-116.0045,0.001,20,USA,0.1
12/02/1987 16:30:00,37.2347,-116.1634,0.001,20,USA,0.1
2/15/1988 6:10:00 PM,37.3144,-116.4715,0.001,150,USA,0.1
04/07/1988 17:15:00,37.0132,-116.0443,0.001,20,USA,0.1
5/13/1988 3:35:00 PM,37.1244,-116.0721,0.001,150,USA,0.1
5/21/1988 10:30:00 PM,37.0325,-115.9873,0.001,150,USA,0.1
06/02/1988 13:00:00,37.2601,-116.4411,0.001,150,USA,0.1
6/22/1988 12:00:00 AM,37,-116,0.001,150,USA,0.1
6/22/1988 2:00:00 PM,37.1662,-116.0722,0.001,150,USA,0.1
07/07/1988 15:05:30,37.2524,-116.3767,0.001,150,USA,0.1
8/17/1988 5:00:00 PM,37.2972,-116.3065,0.001,150,USA,0.1
8/23/1988 6:30:00 PM,36.99,-116.01,0.001,40,USA,0.1
8/30/1988 6:00:00 PM,37.0859,-116.0685,0.001,150,USA,0.1
10/13/1988 2:00:00 PM,37.089,-116.0493,0.001,150,USA,0.1
11/09/1988 00:00:00,37,-116,0.001,40,USA,0.1
12/09/1988 00:00:00,37,-116,0.001,40,USA,0.1
12/10/1988 20:30:00,37.199,-116.2094,0.001,150,USA,0.1
02/10/1989 20:06:00,37.0768,-116.0006,0.001,150,USA,0.1
2/24/1989 4:15:00 PM,37.1285,-116.122,0.001,40,USA,0.1
03/09/1989 14:05:00,37.1428,-116.0669,0.001,150,USA,0.1
5/15/1989 1:10:00 PM,37.1076,-116.1209,0.001,60,USA,0.1
5/26/1989 6:07:00 PM,37.0859,-116.0551,0.001,20,USA,0.1
6/22/1989 9:15:01 PM,37.2829,-116.4123,0.001,150,USA,0.1
6/27/1989 3:30:00 PM,37.2755,-116.3536,0.001,150,USA,0.1
9/14/1989 3:00:00 PM,37.2359,-116.1629,0.001,20,USA,0.1
10/31/1989 3:30:00 PM,37.2631,-116.4907,0.001,150,USA,0.1
11/15/1989 8:20:00 PM,37.1065,-116.0134,0.001,20,USA,0.1
12/20/1989 12:00:00 AM,37,-116,0.001,40,USA,0.1
03/10/1990 16:00:00,37.1125,-116.0552,0.001,150,USA,0.1
04/06/1990 00:00:00,37,-116,0.001,20,USA,0.1
6/13/1990 4:00:00 PM,37.2616,-116.4201,0.001,150,USA,0.1
6/21/1990 6:15:00 PM,36.9928,-116.0045,0.001,20,USA,0.1
7/25/1990 3:00:00 PM,37.2069,-116.2143,0.001,40,USA,0.1
9/20/1990 12:00:00 AM,37,-116,0.001,40,USA,0.1
9/27/1990 12:00:00 AM,37,-116,0.001,20,USA,0.1
10/12/1990 17:30:00,37.2479,-116.4942,0.001,150,USA,0.1
03/08/1991 21:02:45,37.1044,-116.074,0.001,60,USA,0.1
04/04/1991 19:00:00,37.2961,-116.3129,0.001,150,USA,0.1
4/16/1991 3:30:00 PM,37.2454,-116.4416,0.001,150,USA,0.1
8/15/1991 4:00:00 PM,37.0873,-116.0018,0.001,20,USA,0.1
9/14/1991 7:00:00 PM,37.2256,-116.4281,0.001,150,USA,0.1
9/19/1991 4:30:00 PM,37.2357,-116.1664,0.001,20,USA,0.1
10/18/1991 7:12:00 PM,37.0634,-116.0453,0.001,150,USA,0.1
3/26/1992 4:30:00 PM,37.2725,-116.3598,0.001,150,USA,0.1
4/30/1992 12:00:00 AM,37,-116,0.001,20,USA,0.1
6/19/1992 4:45:00 PM,37.0054,-116.0101,0.001,20,USA,0.1
6/23/1992 3:00:00 PM,37.1239,-116.0312,0.001,60,USA,0.1
9/18/1992 5:00:00 PM,37.2069,-116.2099,0.001,20,USA,0.1
9/23/1992 12:00:00 AM,37,-116,0.001,20,USA,0.1
8/29/1949 12:00:00 AM,50,78,0.001,22,Russia,0.1
9/24/1951 12:00:00 AM,50,78,0.001,38,Russia,0.1
10/18/1951 12:00:00 AM,50,78,0.001,42,Russia,0.1
08/12/1953 00:00:00,50,78,0.001,400,Russia,0.1
8/23/1953 12:00:00 AM,50,78,0.001,28,Russia,0.1
09/03/1953 00:00:00,50,78,0.001,5.8,Russia,0.1
09/08/1953 00:00:00,50,78,0.001,1.6,Russia,0.1
09/10/1953 00:00:00,50,78,0.001,4.9,Russia,0.1
9/14/1954 12:00:00 AM,64,55,0.001,40,Russia,0.1
9/29/1954 12:00:00 AM,50,78,0.001,0.2,Russia,0.1
10/01/1954 00:00:00,50,78,0.001,0.03,Russia,0.1
10/03/1954 00:00:00,50,78,0.001,2,Russia,0.1
10/05/1954 00:00:00,50,78,0.001,4,Russia,0.1
10/08/1954 00:00:00,50,78,0.001,0.8,Russia,0.1
10/19/1954 12:00:00 AM,50,78,0.001,0.001,Russia,0.1
10/23/1954 12:00:00 AM,50,78,0.001,62,Russia,0.1
10/26/1954 12:00:00 AM,50,78,0.001,2.8,Russia,0.1
10/30/1954 12:00:00 AM,50,78,0.001,10,Russia,0.1
7/29/1955 12:00:00 AM,50,78,0.001,1.3,Russia,0.1
08/02/1955 00:00:00,50,78,0.001,12,Russia,0.1
08/05/1955 00:00:00,50,78,0.001,1.2,Russia,0.1
11/06/1955 00:00:00,50,78,0.001,250,Russia,0.1
11/22/1955 12:00:00 AM,50,78,0.001,1600,Russia,0.1
02/02/1956 00:00:00,46,62,0.001,0.3,Russia,0.1
3/16/1956 12:00:00 AM,50,78,0.001,14,Russia,0.1
3/25/1956 12:00:00 AM,50,78,0.001,5.5,Russia,0.1
8/24/1956 12:00:00 AM,50,78,0.001,27,Russia,0.1
8/30/1956 12:00:00 AM,50,78,0.001,900,Russia,0.1
09/02/1956 00:00:00,50,78,0.001,51,Russia,0.1
09/10/1956 00:00:00,50,78,0.001,38,Russia,0.1
11/17/1956 12:00:00 AM,50,78,0.001,900,Russia,0.1
12/14/1956 12:00:00 AM,50,78,0.001,40,Russia,0.1
1/19/1957 12:00:00 AM,49,46,0.001,10,Russia,0.1
03/08/1957 00:00:00,50,78,0.001,19,Russia,0.1
04/03/1957 00:00:00,50,78,0.001,42,Russia,0.1
04/06/1957 00:00:00,50,78,0.001,57,Russia,0.1
04/10/1957 00:00:00,50,78,0.001,680,Russia,0.1
04/12/1957 00:00:00,50,78,0.001,22,Russia,0.1
4/16/1957 12:00:00 AM,50,78,0.001,320,Russia,0.1
8/22/1957 12:00:00 AM,50,78,0.001,520,Russia,0.1
8/26/1957 12:00:00 AM,50,78,0.001,0.1,Russia,0.1
09/07/1957 08:00:01,70.69,54.8,0.001,32,Russia,0.1
9/13/1957 12:00:00 AM,50,78,0.001,5.9,Russia,0.1
9/24/1957 12:00:00 AM,73,55,0.001,1600,Russia,0.1
9/26/1957 12:00:00 AM,50,78,0.001,13,Russia,0.1
10/06/1957 00:00:00,73,55,0.001,2900,Russia,0.1
12/28/1957 12:00:00 AM,50,78,0.001,12,Russia,0.1
01/04/1958 00:00:00,50,78,0.001,1.3,Russia,0.1
1/17/1958 12:00:00 AM,50,78,0.001,0.5,Russia,0.1
2/23/1958 12:00:00 AM,73,55,0.001,860,Russia,0.1
2/27/1958 12:00:00 AM,73,55,0.001,250,Russia,0.1
2/27/1958 12:00:00 AM,73,55,0.001,1500,Russia,0.1
3/13/1958 12:00:00 AM,50,78,0.001,1.2,Russia,0.1
3/14/1958 12:00:00 AM,50,78,0.001,35,Russia,0.1
3/14/1958 12:00:00 AM,73,55,0.001,40,Russia,0.1
3/15/1958 12:00:00 AM,50,78,0.001,14,Russia,0.1
3/18/1958 12:00:00 AM,50,78,0.001,0.16,Russia,0.1
3/20/1958 12:00:00 AM,50,78,0.001,12,Russia,0.1
3/21/1958 12:00:00 AM,73,55,0.001,650,Russia,0.1
3/22/1958 12:00:00 AM,50,78,0.001,18,Russia,0.1
9/30/1958 12:00:00 AM,73,55,0.001,900,Russia,0.1
9/30/1958 12:00:00 AM,73,55,0.001,1200,Russia,0.1
10/02/1958 00:00:00,73,55,0.001,40,Russia,0.1
10/02/1958 00:00:00,73,55,0.001,290,Russia,0.1
10/04/1958 00:00:00,73,55,0.001,9,Russia,0.1
10/05/1958 00:00:00,73,55,0.001,15,Russia,0.1
10/06/1958 00:00:00,73,55,0.001,5.5,Russia,0.1
10/10/1958 00:00:00,73,55,0.001,68,Russia,0.1
10/12/1958 00:00:00,73,55,0.001,1450,Russia,0.1
10/15/1958 12:00:00 AM,73,55,0.001,1500,Russia,0.1
10/18/1958 12:00:00 AM,73,55,0.001,2900,Russia,0.1
10/19/1958 12:00:00 AM,73,55,0.001,0.001,Russia,0.1
10/19/1958 12:00:00 AM,73,55,0.001,40,Russia,0.1
10/20/1958 12:00:00 AM,73,55,0.001,440,Russia,0.1
10/21/1958 12:00:00 AM,73,55,0.001,2,Russia,0.1
10/22/1958 12:00:00 AM,73,55,0.001,2800,Russia,0.1
10/24/1958 12:00:00 AM,73,55,0.001,1000,Russia,0.1
10/25/1958 12:00:00 AM,73,55,0.001,0.1,Russia,0.1
10/25/1958 12:00:00 AM,73,55,0.001,190,Russia,0.1
11/01/1958 00:00:00,49,46,0.001,10,Russia,0.1
11/03/1958 00:00:00,49,46,0.001,10,Russia,0.1
09/01/1961 00:00:00,50,78,0.001,16,Russia,0.1
09/04/1961 00:00:00,50,78,0.001,9,Russia,0.1
09/05/1961 00:00:00,50,78,0.001,16,Russia,0.1
09/06/1961 00:00:00,50,78,0.001,1.1,Russia,0.1
09/06/1961 00:00:00,49,46,0.001,11,Russia,0.1
09/09/1961 00:00:00,50,78,0.001,0.38,Russia,0.1
09/10/1961 00:00:00,73,55,0.001,12,Russia,0.1
09/10/1961 00:00:00,50,78,0.001,0.88,Russia,0.1
09/10/1961 09:00:09,74.2,52.5,0.001,2700,Russia,0.1
09/11/1961 00:00:00,50,78,0.001,0.3,Russia,0.1
09/12/1961 10:08:15,74.2,52.1,0.001,1150,Russia,0.1
9/13/1961 12:00:00 AM,50,78,0.001,20,Russia,0.1
9/13/1961 12:00:00 AM,70.87,53.33,0.001,6,Russia,0.1
9/14/1961 12:00:00 AM,50,78,0.001,0.4,Russia,0.1
9/14/1961 9:56:17 AM,74.6,51.1,0.001,1200,Russia,0.1
9/16/1961 9:08:14 AM,74,51.9,0.001,830,Russia,0.1
9/17/1961 12:00:00 AM,50,78,0.001,150,Russia,0.1
9/18/1961 12:00:00 AM,50,78,0.001,0.004,Russia,0.1
9/18/1961 12:00:00 AM,50,78,0.001,0.75,Russia,0.1
9/18/1961 7:59:37 AM,74,52,0.001,1000,Russia,0.1
9/19/1961 12:00:00 AM,50,78,0.001,0.03,Russia,0.1
9/20/1961 12:00:00 AM,50,78,0.001,4.8,Russia,0.1
9/20/1961 12:00:00 AM,73,55,0.001,1500,Russia,0.1
9/21/1961 12:00:00 AM,50,78,0.001,0.8,Russia,0.1
9/22/1961 12:00:00 AM,73,55,0.001,260,Russia,0.1
9/26/1961 12:00:00 AM,50,78,0.001,1.2,Russia,0.1
10/01/1961 00:00:00,50,78,0.001,3,Russia,0.1
10/02/1961 00:00:00,73,55,0.001,250,Russia,0.1
10/04/1961 00:00:00,50,78,0.001,13,Russia,0.1
10/04/1961 07:30:55,73.7,53.8,0.001,10000,Russia,0.1
10/06/1961 00:00:00,49,46,0.001,40,Russia,0.1
10/06/1961 07:00:12,74.3,51.6,0.001,4000,Russia,0.1
10/08/1961 00:00:00,73,55,0.001,15,Russia,0.1
10/11/1961 07:40:00,49.7727,77.995,0.001,1,Russia,0.1
10/12/1961 00:00:00,50,78,0.001,15,Russia,0.1
10/17/1961 12:00:00 AM,50,78,0.001,6.6,Russia,0.1
10/19/1961 12:00:00 AM,50,78,0.001,20,Russia,0.1
10/20/1961 8:07:02 AM,73.8,53.2,0.001,1450,Russia,0.1
10/23/1961 8:31:22 AM,73.9,53.8,0.001,4.8,Russia,0.1
10/25/1961 12:00:00 AM,73,55,0.001,300,Russia,0.1
10/25/1961 12:00:00 AM,50,78,0.001,0.5,Russia,0.1
10/27/1961 12:00:00 AM,49,46,0.001,1.2,Russia,0.1
10/27/1961 12:00:00 AM,49,46,0.001,1.2,Russia,0.1
10/27/1961 8:30:26 AM,70.7,54.67,0.001,16,Russia,0.1
10/30/1961 12:00:00 AM,50,78,0.001,0.09,Russia,0.1
10/30/1961 8:33:28 AM,73.8,53.5,0.001,50000,Russia,0.1
10/31/1961 12:00:00 AM,73,55,0.001,1500,Russia,0.1
10/31/1961 8:29:17 AM,73.6,56.2,0.001,5000,Russia,0.1
11/01/1961 00:00:00,50,78,0.001,2.7,Russia,0.1
11/02/1961 00:00:00,73,55,0.001,120,Russia,0.1
11/02/1961 00:00:00,73,55,0.001,280,Russia,0.1
11/02/1961 00:00:00,50,78,0.001,0.6,Russia,0.1
11/03/1961 00:00:00,50,78,0.001,0.001,Russia,0.1
11/03/1961 00:00:00,50,78,0.001,0.9,Russia,0.1
11/04/1961 00:00:00,73,55,0.001,15,Russia,0.1
11/04/1961 00:00:00,73,55,0.001,6,Russia,0.1
11/04/1961 00:00:00,50,78,0.001,0.2,Russia,0.1
11/04/1961 07:20:20,73.7,55.7,0.001,1500,Russia,0.1
02/02/1962 08:00:00,49.7775,78.0016,0.001,20,Russia,0.1
08/01/1962 00:00:00,50,78,0.001,2.4,Russia,0.1
08/03/1962 00:00:00,50,78,0.001,1.6,Russia,0.1
08/04/1962 00:00:00,50,78,0.001,38,Russia,0.1
08/05/1962 09:08:46,74.2,52.5,0.001,21100,Russia,0.1
08/07/1962 00:00:00,50,78,0.001,9.9,Russia,0.1
08/10/1962 00:00:00,73,55,0.001,1500,Russia,0.1
8/18/1962 12:00:00 AM,50,78,0.001,7.4,Russia,0.1
8/18/1962 12:00:00 AM,50,78,0.001,5.8,Russia,0.1
8/20/1962 9:02:14 AM,74.3,51.5,0.001,2800,Russia,0.1
8/21/1962 12:00:00 AM,50,78,0.001,150,Russia,0.1
8/22/1962 12:00:00 AM,73,55,0.001,6,Russia,0.1
8/22/1962 12:00:00 AM,50,78,0.001,3,Russia,0.1
8/22/1962 9:00:00 AM,71,53.5,0.001,1600,Russia,0.1
8/23/1962 12:00:00 AM,50,78,0.001,2.5,Russia,0.1
8/25/1962 12:00:00 AM,50,78,0.001,20,Russia,0.1
8/25/1962 12:00:00 AM,73,55,0.001,10000,Russia,0.1
8/27/1962 12:00:00 AM,50,78,0.001,11,Russia,0.1
8/27/1962 9:00:51 AM,74.7,50.3,0.001,4200,Russia,0.1
8/31/1962 12:00:00 AM,50,78,0.001,2.7,Russia,0.1
09/02/1962 00:00:00,73,55,0.001,80,Russia,0.1
09/08/1962 10:17:58,73.7,53.8,0.001,1900,Russia,0.1
9/15/1962 8:02:14 AM,74.4,51.5,0.001,3100,Russia,0.1
9/16/1962 10:59:11 AM,74.2,51.6,0.001,3250,Russia,0.1
9/18/1962 8:29:03 AM,73.2,54.7,0.001,1350,Russia,0.1
9/19/1962 11:00:56 AM,73.8,53.8,0.001,10000,Russia,0.1
9/21/1962 12:00:00 AM,73,55,0.001,2400,Russia,0.1
9/22/1962 12:00:00 AM,50,78,0.001,0.21,Russia,0.1
9/24/1962 12:00:00 AM,50,78,0.001,1.2,Russia,0.1
9/25/1962 12:00:00 AM,50,78,0.001,7,Russia,0.1
9/25/1962 1:02:32 PM,73.7,55,0.001,19100,Russia,0.1
9/27/1962 8:03:16 AM,74.3,52.4,0.001,10000,Russia,0.1
9/28/1962 12:00:00 AM,50,78,0.001,1.3,Russia,0.1
10/07/1962 00:00:00,73,55,0.001,320,Russia,0.1
10/09/1962 00:00:00,50,78,0.001,8,Russia,0.1
10/09/1962 00:00:00,73,55,0.001,15,Russia,0.1
10/10/1962 00:00:00,50,78,0.001,9.2,Russia,0.1
10/13/1962 12:00:00 AM,50,78,0.001,4.9,Russia,0.1
