latitude,longitude,mag
38.79,141.56,4.90
-29.93,-177.20,4.80
-29.81,-177.19,4.90
-30.05,-177.03,4.60
17.90,-66.71,2.51
56.09,-159.11,2.60
-29.71,-177.11,4.50
-29.73,-177.00,5.10
35.16,-116.34,2.53
-29.41,-176.69,5.20
-29.51,-176.11,4.50
2.35,128.40,4.10
60.10,-152.59,3.10
-6.04,125.17,4.50
54.46,-159.74,2.90
-37.50,-179.81,4.70
-29.57,-177.07,5.10
-37.56,179.54,4.30
31.69,-104.30,2.50
17.87,-66.85,2.90
-10.18,161.30,4.40
-33.05,179.74,4.20
39.72,22.07,4.40
39.64,22.22,4.30
-17.97,167.75,4.10
-28.70,-176.60,4.70
-28.40,-177.04,5.00
-20.76,-69.86,3.80
-22.94,172.36,4.80
-29.43,-177.54,5.00
17.90,-66.84,2.67
51.90,-171.05,3.30
16.02,119.94,4.40
-28.76,-176.74,4.50
-29.69,-177.28,4.80
31.76,-103.82,2.50
-23.48,171.81,4.50
-7.45,128.75,4.40
52.57,178.60,3.00
-28.80,-176.74,4.40
-28.55,-176.73,5.00
-29.67,-177.23,5.00
-5.89,128.01,4.00
37.77,141.66,4.60
-37.32,179.93,4.40
52.37,160.79,4.40
-29.41,-176.93,4.70
-20.21,-177.75,4.20
-28.91,-177.34,4.90
62.28,-150.97,3.30
-4.42,101.01,5.00
-29.76,-176.93,4.60
69.58,-144.90,2.70
-32.20,-69.91,5.20
-5.07,145.59,4.30
62.49,-149.65,2.60
-37.09,-179.88,4.90
-19.05,-69.38,4.10
24.68,122.28,4.30
-28.22,-177.65,5.40
-29.31,-176.93,4.90
49.10,154.83,4.50
-7.69,128.25,4.80
17.84,-66.86,3.15
19.15,-65.96,2.93
55.53,-152.10,2.60
-27.56,-177.06,4.40
54.27,-159.62,3.10
54.37,-159.65,3.50
-29.65,-176.81,5.20
-37.47,179.94,4.20
52.82,-168.19,3.70
-29.02,-176.08,4.00
-29.99,-176.79,4.60
-28.87,-177.10,4.30
-5.58,120.88,4.50
-62.00,-56.46,4.70
-37.24,-179.73,4.40
-29.58,-177.03,5.00
-29.23,-176.56,4.40
-28.54,-176.65,4.90
41.56,142.02,4.40
17.91,-66.70,2.52
37.52,-118.55,3.15
-30.42,-176.75,5.10
-28.44,-176.72,4.60
17.92,-66.71,2.97
57.90,-154.24,2.90
-28.52,-175.56,4.50
-29.79,-176.88,4.50
-29.88,-176.91,4.60
-37.39,179.72,4.10
-28.82,-177.00,5.10
54.64,-156.88,2.80
17.96,-66.79,2.89
-37.58,179.55,4.40
17.92,-66.72,3.06
-37.57,-179.74,4.90
-30.37,-177.25,4.90
38.38,22.00,4.30
-29.54,-176.33,5.00
-29.70,-176.41,4.60
54.21,-164.25,3.50
-29.66,-177.02,4.90
-37.09,179.62,4.30
-36.97,179.30,4.30
-29.71,-176.97,4.60
-29.59,-176.79,5.10
-32.94,-178.46,5.00
-37.08,-179.93,4.60
54.97,-159.39,2.60
-29.58,-176.89,5.80
59.58,-147.90,3.60
-29.48,-177.07,5.40
-29.68,-176.94,5.20
13.67,144.77,4.30
-29.61,-176.93,4.60
-37.97,179.54,5.30
-28.57,-176.80,4.20
-37.93,179.60,4.90
18.40,-66.21,3.44
-37.39,179.97,4.30
-37.79,179.92,4.00
-37.44,-179.86,4.40
-28.97,-176.90,4.50
-19.37,-175.60,4.80
-37.47,-179.75,4.10
-37.19,-179.32,4.20
-18.49,-178.06,4.40
60.63,-146.88,2.70
-28.56,-177.01,5.10
36.97,-98.10,2.65
-37.79,-179.70,5.00
-37.45,179.83,5.00
-37.39,179.95,4.40
-28.59,-176.45,4.60
-37.48,-179.40,4.60
-2.91,129.45,4.70
40.25,-121.16,2.58
64.08,-22.38,4.30
-28.80,-176.60,5.00
-21.36,-178.08,4.60
19.20,-68.49,3.57
-28.50,-176.44,5.00
19.33,-65.31,3.39
-17.18,-174.21,4.40
-29.51,-176.86,4.60
39.36,-123.25,2.64
20.57,146.32,4.50
-28.52,-177.05,4.50
-37.05,179.74,4.60
-29.29,-176.83,4.80
-29.04,-177.03,4.90
-29.52,-177.11,4.80
-29.83,-177.35,4.60
-48.49,-10.11,5.00
-37.01,179.75,4.50
-28.74,-176.31,5.40
40.37,-125.04,2.68
-29.38,-177.06,4.90
-28.33,-176.55,4.50
42.09,142.39,4.50
-17.88,172.86,4.80
-16.66,-71.31,4.00
-28.37,-177.60,4.50
-28.18,-175.81,4.90
54.44,-159.75,2.80
-28.26,-177.58,4.50
-29.31,-176.13,4.90
-37.63,-179.87,4.80
37.62,141.59,4.20
54.56,-159.85,2.80
-32.39,-178.29,4.30
54.49,-159.84,2.60
36.56,71.51,4.00
-28.73,-176.69,4.50
54.55,-159.83,3.30
52.90,-173.76,2.90
-37.38,-179.69,4.10
-37.41,179.65,4.60
-37.12,179.89,4.30
-36.92,-179.86,4.60
-37.02,179.69,4.70
-32.40,-178.06,4.70
-28.60,-176.35,4.70
-29.24,-176.67,5.30
51.94,-173.45,2.90
-32.42,-178.32,5.20
-37.09,179.79,4.20
59.21,-152.36,3.00
-29.01,-176.75,5.10
17.93,-66.93,2.85
-28.80,-178.26,4.60
-37.04,179.73,4.30
-30.22,-176.77,4.50
-28.59,-176.65,4.90
-37.59,-179.79,4.00
-30.37,-177.06,4.50
-28.32,-177.81,5.10
-0.20,124.56,4.00
17.97,-66.79,2.81
-29.34,-177.76,4.20
61.32,-150.03,3.20
22.68,-45.19,4.70
-29.50,-176.76,5.00
-37.42,179.75,5.20
-29.82,-177.87,4.30
-32.44,-178.10,4.70
-24.20,-67.17,4.60
-32.39,-178.01,5.60
14.55,-92.72,4.70
-37.06,179.50,4.20
20.89,144.53,4.90
-22.93,-176.96,4.30
-28.71,-176.14,4.40
-37.15,-179.96,5.10
-28.66,-178.02,4.50
51.43,-178.11,2.80
-17.56,-69.84,4.50
3.56,126.37,4.40
-33.80,-178.16,4.50
-37.42,-179.44,4.30
-37.78,179.55,4.40
-28.16,-177.09,4.30
-29.49,-176.73,4.30
-28.02,-176.34,4.40
-37.11,179.57,4.50
-29.33,-176.24,4.40
-37.05,179.78,4.40
-28.48,-176.63,4.20
-36.88,179.96,4.30
-36.83,179.92,4.40
-36.79,179.41,4.30
-29.75,-176.96,4.70
-29.47,-178.40,4.70
-27.60,-176.93,4.30
-37.48,179.94,4.40
59.10,-135.37,2.50
-36.55,179.98,4.10
17.96,-66.85,2.62
-37.07,180.00,4.50
-37.62,179.90,5.00
-37.17,179.63,5.60
-28.62,-176.46,4.70
-29.58,-176.82,4.90
4.66,125.75,4.70
-37.20,179.78,5.10
-28.19,-177.04,4.50
17.93,-66.84,2.74
16.92,-95.86,4.10
-29.22,-176.57,5.60
36.34,140.85,4.20
-28.47,-177.15,5.00
-37.12,179.71,4.30
-1.13,10.08,4.40
-29.38,-177.71,4.40
-28.86,-176.66,4.60
7.40,125.50,4.20
64.07,-22.26,4.30
64.06,-22.49,4.40
64.01,-22.22,4.40
64.00,-22.26,4.10
64.11,-22.09,4.00
61.59,-146.31,3.00
-28.34,-176.55,5.20
-28.32,-178.35,4.40
64.02,-22.17,5.30
-28.47,-176.59,5.50
-28.42,-177.77,5.00
-4.99,151.58,4.30
-37.19,-179.89,4.90
-5.69,130.77,5.10
-37.23,-179.81,4.70
-37.10,-179.97,4.80
21.06,144.49,5.00
-48.25,31.30,4.40
-37.08,179.95,5.20
-29.84,-176.99,4.50
-29.39,-176.80,5.00
-29.15,-176.83,4.50
51.83,-174.01,3.10
-38.02,-179.82,4.30
-29.50,-176.61,4.30
-37.21,179.66,4.30
39.15,70.43,4.30
21.06,144.44,5.00
-37.32,180.00,4.70
-28.38,-177.78,5.60
-29.97,-177.12,4.60
-24.27,179.47,4.40
-29.18,-176.75,5.20
-29.35,-176.98,4.90
-37.45,179.83,4.70
-29.91,-177.29,4.10
-37.15,178.77,4.40
51.32,-172.44,3.60
-28.56,-177.77,4.20
20.88,144.43,4.30
-28.49,-176.48,5.10
-28.40,-176.31,5.20
21.07,144.45,4.80
21.03,144.61,4.30
21.07,144.44,4.60
-28.36,-177.25,4.70
19.47,-155.59,3.24
54.23,-159.61,2.90
-28.48,-177.98,5.10
-28.61,-177.53,4.90
-7.21,149.38,4.90
21.02,144.54,5.00
36.41,71.16,4.10
20.90,144.42,4.90
20.85,144.56,4.30
67.55,-155.70,2.60
-37.28,179.75,4.50
-28.43,-177.84,5.10
-37.57,179.72,4.20
18.75,145.68,4.10
-37.86,179.75,5.10
39.84,22.08,4.40
-3.46,141.30,4.20
37.53,72.34,4.00
-23.27,-174.51,4.40
-2.93,141.26,4.10
-30.04,-176.81,4.40
20.88,144.75,5.00
20.89,144.36,5.70
-22.59,171.86,5.10
67.52,-161.74,2.80
21.01,144.47,4.50
28.06,142.68,5.10
21.04,144.79,4.60
21.21,146.06,4.10
20.96,144.84,4.70
21.10,144.44,5.50
21.08,144.41,5.20
-30.45,-177.56,4.70
-30.14,-177.16,4.60
-28.40,-177.14,4.50
-28.49,-176.49,4.60
-37.52,179.62,4.70
-37.48,-179.84,4.50
21.18,145.07,4.40
-37.73,-179.88,4.90
21.07,144.66,4.70
17.91,-66.85,2.72
-29.45,-175.77,5.50
-15.93,-72.34,4.50
-15.94,-72.51,4.90
-30.21,-176.93,5.70
-1.20,10.22,5.20
21.58,144.21,4.40
-37.67,-180.00,4.40
-30.16,-177.32,4.60
-29.42,-176.84,4.50
39.68,22.24,4.50
-30.38,-176.84,4.30
-30.20,-177.18,4.60
-37.50,-179.77,4.70
-18.71,-172.66,4.50
50.06,155.53,4.60
-31.83,-178.12,4.70
-29.01,-176.87,5.40
-28.25,-177.64,4.70
-37.60,-180.00,4.60
-28.89,-176.38,4.70
-28.94,-176.44,4.50
-32.59,-177.73,4.60
43.67,140.67,4.40
-32.45,-178.18,4.90
-37.53,-179.41,4.60
60.07,-152.57,2.50
-28.44,-178.06,4.50
-37.53,-179.63,4.60
-28.29,-177.63,6.10
-28.27,-177.82,5.40
36.66,69.39,4.40
-28.54,-177.51,4.40
-28.20,-177.70,4.50
36.66,-116.27,2.60
-28.55,-177.53,4.10
-28.40,-177.11,4.20
-28.21,-177.36,4.20
57.55,-156.01,2.80
-28.53,-178.40,4.50
54.43,-159.68,2.70
-36.84,179.88,4.10
-28.28,-177.66,4.50
-27.85,-177.32,4.30
-28.36,-177.79,5.30
-28.67,-177.64,4.70
54.39,-159.89,2.80
-28.91,-176.91,5.40
53.77,-163.55,2.50
-28.36,-177.87,6.20
-28.28,-177.95,4.70
-36.85,178.93,4.20
54.47,-159.85,3.20
-28.33,-177.84,4.30
-28.51,-177.86,4.20
-28.36,-177.87,4.20
-36.70,179.97,4.20
-28.31,-177.80,4.50
-28.18,-177.87,4.40
-37.25,179.64,4.50
-28.35,-177.90,4.30
-37.17,179.74,4.50
-37.71,179.92,4.20
-28.42,-177.87,4.80
-28.42,-177.77,6.20
-29.82,-177.18,4.30
-36.89,179.43,4.30
-29.49,-176.45,4.80
-29.43,-177.01,4.70
-7.03,125.44,4.40
-28.60,-178.38,4.90
-28.39,-177.90,5.40
-28.26,-177.47,4.30
-36.76,179.33,4.20
-37.84,179.80,4.30
-29.59,-176.16,4.90
-28.57,-177.90,4.30
60.05,-153.17,3.50
-37.22,179.86,4.30
-37.89,179.89,4.50
-37.22,179.88,4.50
-28.68,-175.98,4.60
-28.48,-178.07,4.30
-29.85,-176.80,5.10
-28.93,-177.11,4.60
-37.20,179.77,4.50
-37.45,179.86,4.40
-37.84,179.94,4.60
-28.50,-176.49,4.20
-28.33,-177.79,4.70
-22.20,171.33,4.50
-30.08,-177.17,5.00
-30.00,-177.12,4.70
-28.43,-177.80,4.80
-28.65,-178.84,4.60
-28.46,-177.66,4.30
-28.26,-177.52,4.60
-28.44,-177.60,5.20
-28.47,-178.16,5.50
-28.41,-178.17,5.30
-28.63,-177.00,6.10
-28.65,-177.01,5.60
-28.49,-178.04,4.80
-28.51,-176.86,4.70
-28.44,-178.07,4.60
-28.48,-178.01,5.80
-28.45,-177.89,4.80
-28.23,-177.47,4.70
-29.29,-176.78,4.80
40.36,-111.44,2.85
-36.93,179.82,4.50
3.55,126.84,4.20
-28.69,-177.03,4.30
52.05,-176.78,3.50
-37.22,179.69,4.50
-37.60,-179.84,5.30
44.40,-114.74,2.50
-28.92,-176.31,4.60
50.86,157.57,5.10
-29.21,-176.18,4.70
-29.39,-176.38,4.70
-28.91,-177.21,4.30
-37.37,179.73,4.10
-28.29,-176.72,4.40
-29.34,-176.34,4.60
-37.03,179.58,4.00
-37.32,179.84,4.10
-37.64,179.82,4.50
-28.55,-177.24,4.50
-29.95,-176.80,4.90
-28.43,-177.94,4.50
-29.74,-177.11,4.30
-37.56,179.84,4.40
-29.53,-176.76,4.90
-18.19,-178.09,4.40
59.98,-148.90,2.60
12.79,-90.24,4.50
-36.98,179.15,4.90
-29.93,-176.80,5.50
-29.42,-176.29,4.70
-37.58,179.74,4.10
4.91,127.39,4.30
-8.17,128.99,4.70
-37.16,179.62,5.10
-28.78,-176.77,4.50
-28.71,-177.99,4.60
-37.74,179.79,4.30
-29.17,-177.85,4.50
-29.21,-176.75,4.50
56.21,-149.35,3.00
-24.90,179.93,4.30
-37.30,179.78,4.50
-37.76,179.61,4.50
-37.30,179.84,5.10
-37.61,179.98,4.30
41.81,142.56,4.30
38.81,-122.78,2.69
-37.79,179.64,4.30
-37.60,179.82,4.50
-29.20,-177.50,4.60
-18.69,-69.36,4.30
-28.90,-178.20,5.00
-37.40,179.54,4.60
-37.59,179.66,4.20
-29.36,-176.82,5.00
55.07,-158.12,3.40
-37.21,179.55,5.00
-29.55,-176.10,4.60
-28.43,-178.30,5.20
19.33,-155.13,2.58
-37.43,179.52,4.80
-29.14,-176.36,5.00
-29.42,-176.18,5.10
-28.56,-176.27,5.20
-37.58,179.59,6.30
-9.29,-79.11,4.60
-37.03,179.96,4.60
-37.22,179.70,5.10
-29.94,-176.85,5.00
-28.71,-176.64,4.80
52.13,-176.29,2.50
-18.57,-178.56,4.30
-28.89,-176.89,5.10
54.65,-159.99,2.80
-37.17,-94.37,4.80
-37.50,179.65,5.10
-30.09,-177.06,5.10
-28.49,-175.95,5.10
-28.76,-176.42,4.80
59.31,-153.11,2.60
-30.13,-176.86,4.80
40.83,69.16,4.20
-30.62,-176.84,5.00
63.98,-148.63,2.80
-28.40,-177.79,4.40
-37.68,179.74,5.30
-30.00,-177.10,4.70
-29.70,-177.26,4.40
-28.99,-178.34,5.30
-6.77,129.68,4.20
-29.59,-176.33,5.10
-30.30,-177.27,5.00
-30.20,-177.36,4.70
-29.56,-176.58,4.60
-30.12,-177.03,4.70
-30.15,-177.02,5.80
-30.29,-177.16,4.80
-29.38,-176.46,4.80
-29.73,-176.48,5.30
-61.69,-55.51,4.90
-37.82,179.97,5.00
-28.24,-177.73,5.70
-28.37,-177.73,5.80
-30.27,-177.30,5.50
-28.55,-177.37,4.50
-29.51,-176.20,4.70
-28.44,-176.61,5.50
-28.47,-176.65,4.80
-3.55,101.65,4.60
-28.72,-177.14,4.60
54.37,-159.88,2.70
-37.39,-180.00,4.50
35.91,-117.70,3.26
17.99,-66.49,2.96
54.39,-160.79,2.50
47.57,-92.54,3.00
-29.81,-176.68,4.80
-29.00,-176.60,5.00
-20.74,-178.49,4.50
-23.11,-67.03,4.20
-37.60,179.93,4.60
-37.68,179.95,5.10
-37.02,179.70,4.60
-37.66,-179.91,4.50
-29.78,-176.50,4.70
44.32,-115.23,2.50
-28.41,-177.99,4.50
-23.29,171.62,4.40
-29.59,-176.32,4.80
-28.85,-176.49,5.00
-37.30,179.76,4.40
-29.64,-177.06,4.80
-29.71,-177.32,4.70
54.28,-158.83,2.80
-28.84,-176.79,5.30
-5.01,151.39,4.60
54.19,-159.73,3.10
-37.11,179.97,4.70
-37.60,179.78,4.40
-37.71,-179.58,4.60
53.68,-164.67,2.60
-37.52,179.70,5.00
-30.24,-177.49,4.70
-30.01,-176.60,4.50
-28.56,-177.13,4.60
-29.13,-176.71,4.90
53.55,-163.38,2.60
-28.61,-176.60,4.70
-30.19,-177.53,5.00
54.68,-159.66,2.70
-29.18,-176.76,4.90
-29.21,-176.38,4.80
-28.90,-176.61,6.20
36.05,69.11,3.80
-27.84,-176.90,4.70
-28.81,-176.40,5.00
-29.91,-176.79,4.60
-28.78,-176.54,4.40
-29.25,-176.51,4.50
-29.01,-176.87,4.60
2.97,93.75,4.60
-28.60,-177.10,4.70
35.77,-118.02,2.86
-29.53,-177.19,5.20
-28.83,-176.79,4.40
-28.25,-176.97,4.20
-27.87,-176.33,4.70
-27.97,-176.07,4.30
-27.77,-177.03,4.00
58.59,-143.37,2.60
-29.14,-177.05,4.90
-29.82,-177.30,4.40
-29.86,-177.43,4.90
-28.41,-177.94,4.60
64.06,-22.54,4.20
-28.76,-177.87,4.50
-37.14,179.56,4.20
24.84,142.34,4.40
-25.96,-177.21,4.30
-15.67,-177.64,4.10
-37.68,179.67,4.90
-28.82,-176.79,4.60
-37.19,179.74,4.40
-28.89,-177.23,4.60
-29.22,-176.83,4.60
29.84,142.13,4.50
-29.91,-177.22,4.90
-29.77,-176.49,4.40
-29.06,-178.88,4.30
-37.07,179.81,4.10
-6.53,155.03,4.40
-3.09,137.56,4.40
-28.70,-176.75,4.70
-28.97,-177.37,4.50
-29.76,-176.64,4.50
-29.37,-177.22,4.30
-28.49,-177.75,4.60
-29.13,-176.70,4.80
-28.57,-176.41,4.90
39.81,21.96,4.50
-28.85,-176.81,5.30
39.80,22.05,4.60
-29.85,-176.65,4.70
-29.00,-176.91,4.50
41.17,-125.05,2.90
-54.69,-118.87,4.90
38.15,-117.89,2.70
-29.61,-176.65,4.90
-28.97,-176.63,4.90
-29.09,-176.97,4.70
-28.41,-177.50,4.40
54.47,-159.68,2.70
-37.49,179.60,4.50
-37.54,-179.91,4.40
-28.84,-177.36,4.30
-29.52,-176.90,4.70
-28.85,-176.94,4.50
-28.31,-177.23,4.60
18.01,-66.76,2.71
-27.84,-176.83,4.40
36.30,-98.18,3.54
51.98,150.95,4.40
17.86,-66.87,2.65
-30.47,179.12,4.80
-29.50,-176.13,6.00
-4.01,70.15,5.10
-28.39,-177.41,4.20
-37.64,179.92,4.50
-29.50,-176.67,4.90
-27.29,-177.30,4.60
56.42,-153.73,3.00
-37.60,179.74,4.80
-1.76,99.23,5.60
-37.45,-179.99,4.90
-30.01,-177.24,4.60
-29.81,-176.86,4.80
-30.17,-177.15,5.40
-28.57,-176.54,5.10
-28.27,-176.73,4.70
-36.95,179.58,4.90
-28.57,-176.69,4.70
-28.08,-177.58,4.50
-29.88,-177.31,4.40
18.08,-68.91,3.74
-28.88,-176.26,4.40
-30.16,-176.51,4.90
-28.46,-176.85,4.60
-29.89,-177.64,4.30
-29.50,-177.08,4.40
-29.13,-176.88,4.90
-28.02,-177.31,4.50
-28.83,-177.52,4.40
1.29,126.18,4.10
42.03,142.47,4.60
-28.44,-176.67,4.60
-29.33,-176.78,5.10
-37.32,179.92,4.60
-31.01,-179.84,4.50
-29.06,-176.60,4.90
-28.05,-177.84,4.50
-29.56,-177.31,4.90
-29.58,-176.81,4.90
-54.99,-118.96,5.00
-28.81,-176.46,5.00
-29.13,-177.02,4.60
36.16,-118.07,2.98
-28.99,-176.50,4.50
38.16,-117.95,2.60
60.04,-153.00,2.60
60.18,-153.29,2.80
-29.83,-178.17,4.80
-27.69,-176.23,4.70
-28.39,-175.65,4.60
-37.74,179.83,4.90
-28.89,-177.62,4.60
-29.70,-176.79,4.70
-29.53,-176.85,5.00
-28.68,-176.41,5.10
-28.62,-176.47,4.90
-28.40,-177.91,5.00
-28.77,-176.75,4.80
-28.37,-178.06,5.30
-28.62,-176.49,5.30
-28.54,-177.92,4.70
54.29,-158.78,3.10
-29.32,-177.01,5.10
-28.45,-176.59,4.60
51.70,-174.89,2.70
-29.61,-176.70,5.20
-28.84,-176.97,5.20
-28.80,-176.60,5.70
-28.76,-176.67,5.60
-29.39,-176.81,4.60
-28.63,-176.60,5.60
-29.41,-176.66,5.10
-29.07,-176.26,4.70
-28.51,-176.59,4.70
-28.30,-176.41,5.20
-28.38,-176.61,5.40
-28.75,-176.47,5.00
-28.30,-176.60,5.30
-28.75,-176.56,6.30
-29.76,-176.81,4.90
-29.25,-176.91,4.80
-37.54,179.93,4.80
-29.28,-176.82,4.50
37.37,-119.99,2.61
-29.07,-176.78,5.20
-28.92,-176.75,5.20
20.87,-154.93,3.00
-28.83,-176.65,4.70
-28.76,-176.52,5.30
-29.58,-177.00,5.30
-29.73,-177.20,4.90
-28.88,-176.72,4.90
-30.00,-176.98,4.60
-30.16,-176.55,4.40
-29.97,-177.13,4.90
-1.33,-14.66,5.00
-29.61,-177.11,5.00
-30.05,-177.38,5.60
-30.18,-177.10,5.20
-29.16,-176.85,5.20
54.26,-161.58,2.90
44.14,-115.08,2.70
-29.01,-176.55,5.90
54.22,-159.36,3.10
-29.18,-177.08,5.50
1.44,127.22,4.20
54.74,-159.64,3.80
-27.82,-176.70,5.00
-29.34,-176.98,5.10
-29.20,-177.27,5.10
-29.67,-177.25,5.60
5.01,96.00,4.50
-28.68,-176.48,5.50
-28.99,-176.96,4.90
-28.50,-176.86,4.70
-28.52,-176.68,6.50
-29.74,-176.62,5.40
17.92,-66.80,2.82
-28.83,-176.53,5.60
40.70,-124.58,2.99
54.40,-159.70,3.70
-28.66,-176.55,5.20
-28.49,-176.49,5.40
-28.55,-176.49,4.90
-28.34,-176.63,5.80
-28.53,-176.72,5.20
-30.05,-177.13,5.80
-29.81,-177.39,4.80
-28.78,-176.69,4.60
-28.61,-176.71,5.50
-29.19,-177.03,5.20
-28.68,-176.54,4.80
-28.45,-177.13,5.10
55.21,-158.11,2.50
-27.41,-176.72,4.90
-29.73,-176.84,4.90
51.96,-172.82,3.70
-29.52,-176.64,5.00
-29.03,-177.00,5.00
-37.28,-179.98,5.00
-29.40,-177.12,5.80
-37.74,-179.92,5.60
-29.07,-176.29,4.90
-29.22,-177.00,4.50
-29.02,-177.05,4.80
-28.92,-177.33,4.40
-29.60,-177.49,4.10
-28.88,-176.77,4.60
-28.78,-177.04,4.50
55.12,-157.97,3.70
-29.48,-177.11,5.20
-28.60,-177.28,5.40
-28.39,-176.69,6.10
49.88,-178.46,3.40
-30.01,-176.94,5.10
-29.67,-177.27,4.90
-28.98,-176.79,5.50
-29.02,-176.78,4.90
-29.49,-176.62,4.70
-28.73,-177.16,5.10
39.78,22.18,4.60
-29.11,-176.78,5.00
54.30,-158.67,3.30
-28.27,-177.48,4.90
-29.64,-176.81,5.10
44.35,-115.19,2.90
-29.56,-177.45,5.70
-28.89,-176.93,5.40
-29.47,-176.91,4.90
-29.26,-176.89,5.20
-28.04,-176.86,5.40
-29.12,-176.94,4.80
-29.76,-177.18,5.60
39.80,22.00,4.60
-29.72,-177.28,8.10
-37.67,179.60,5.20
39.88,21.98,5.50
-29.87,-177.09,4.70
-28.62,-178.03,4.80
-29.71,-177.18,5.10
-29.73,-177.18,5.00
-28.64,-177.65,4.70
-29.44,-177.66,4.50
-29.67,-177.16,4.90
39.79,21.99,4.50
-30.34,-176.85,4.60
-28.83,-177.36,4.30
39.79,22.12,5.80
-30.01,-177.40,4.40
-21.50,-178.79,4.30
-37.10,179.62,4.40
-29.31,-176.77,4.50
-29.67,-177.21,5.10
-29.97,-177.24,5.30
-29.87,-177.10,4.80
34.14,80.36,4.70
-29.59,-179.15,4.60
-29.72,-177.61,5.00
-29.68,-177.84,7.40
-20.14,-178.42,4.40
-37.47,179.78,4.70
-37.43,179.74,4.40
24.99,141.70,4.70
-37.62,-179.48,4.60
40.29,-124.55,2.88
-14.43,167.33,6.10
-37.65,-179.52,4.20
44.17,-105.38,2.90
44.53,-115.23,2.50
-37.26,179.77,4.60
-37.48,179.99,4.90
-36.94,179.59,4.00
-37.44,179.96,4.60
-37.52,179.87,4.80
11.40,-86.23,4.50
54.45,-159.63,2.80
38.48,-122.53,3.09
-37.66,-179.93,4.90
-18.80,-173.91,4.60
-37.84,-179.81,4.70
-37.55,179.87,4.60
-37.41,179.93,4.90
-37.39,-179.97,4.60
-37.73,-179.89,5.00
-36.87,179.38,4.30
-37.74,179.83,5.20
-37.21,179.74,4.30
-37.82,179.77,5.30
58.75,158.87,4.90
-37.58,179.91,4.40
-37.86,-179.73,4.60
-37.43,179.71,4.30
-37.54,-179.88,4.20
-37.63,179.68,4.10
-37.60,-179.96,4.70
-37.51,179.57,4.40
16.14,-98.64,4.50
-37.79,179.60,5.20
-37.48,-179.38,5.00
-36.86,179.72,4.40
24.70,122.30,4.60
-37.58,-178.93,4.70
-37.13,178.07,4.30
-36.69,178.74,4.40
-23.11,171.88,5.60
-37.36,-179.96,4.60
-38.09,179.82,4.70
-37.17,-179.91,4.50
-37.55,-179.68,5.00
-36.98,179.44,4.20
-37.96,-179.95,4.50
-37.85,179.58,4.90
19.43,-155.61,2.59
-37.13,179.26,4.40
-37.45,179.34,4.50
18.11,-95.46,4.30
-37.48,179.46,7.30
17.73,-67.08,2.91
54.35,-159.63,3.00
17.92,-66.90,2.63
51.46,-176.90,3.50
51.07,-179.42,3.40
-4.52,153.30,4.40
51.66,-174.16,3.80
-15.00,167.58,4.40
46.80,150.76,4.80
58.78,-152.52,4.30
-14.93,167.35,4.40
16.19,-98.47,4.20
61.26,-150.31,2.80
57.69,-156.81,2.80
19.03,121.14,4.60
39.75,22.13,4.60
-18.71,169.21,4.40
56.18,-149.55,3.20
63.99,-22.02,4.70
-12.83,167.05,4.40
-17.64,167.31,4.70
54.71,159.27,4.20
-9.11,158.97,5.00
-23.23,171.91,4.80
47.06,147.35,4.30
54.43,-159.63,2.50
-23.06,172.37,4.70
64.10,-21.98,4.10
16.91,-94.00,4.80
69.15,-166.58,2.50
-14.60,-176.02,4.70
41.05,143.21,4.40
54.56,-161.63,3.00
38.80,-118.13,2.60
39.74,22.19,4.30
54.46,-159.99,2.80
35.78,140.90,4.30
54.37,-161.46,2.80
54.36,-161.43,3.10
56.49,-157.54,2.70
-31.24,-178.53,4.50
54.44,-161.53,4.30
54.44,-161.46,3.90
56.36,-148.79,3.20
-17.23,-179.08,4.10
51.43,-176.98,2.60
-20.60,-177.95,4.40
-35.05,-71.19,4.40
19.47,-64.78,3.55
43.80,-105.29,3.30
39.80,22.19,4.30
43.08,-126.47,3.10
43.59,-105.11,3.00
19.49,-64.65,3.66
17.92,-67.16,3.16
-7.83,127.51,4.40
39.73,22.05,4.40
39.72,22.12,5.10
47.57,-92.85,2.90
19.31,-155.80,3.01
-23.67,-177.22,4.90
54.39,-159.60,3.40
61.44,-146.49,2.90
-42.46,173.86,4.10
-17.84,167.15,4.50
-54.33,8.00,4.70
17.95,-67.17,2.77
54.63,-159.71,4.40
8.52,126.93,4.40
27.95,139.44,4.10
87.38,-72.55,5.00
8.51,126.81,4.70
17.59,-66.21,2.60
55.02,-159.38,2.80
39.73,22.18,4.30
19.04,-66.48,3.40
39.77,22.36,4.90
19.12,-67.24,3.50
39.73,22.22,5.30
39.66,22.24,4.90
39.64,22.23,4.30
3.20,128.16,4.40
39.73,22.27,4.50
18.60,145.65,4.90
39.71,22.07,4.40
-3.47,100.50,4.70
-4.71,103.72,4.60
39.72,22.21,5.00
39.64,22.23,4.50
39.57,22.03,4.90
39.77,22.09,4.80
39.75,22.18,6.30
-22.29,-175.16,4.60
-21.10,-178.73,5.40
66.21,-163.41,3.30
56.20,-149.84,3.00
61.32,-146.76,3.40
31.73,-104.10,3.20
51.91,-174.96,4.40
6.84,-73.01,4.40
44.43,-114.69,2.70
61.45,-151.93,4.50
48.84,-125.65,2.57
45.42,16.07,4.20
-16.60,-177.30,4.80
28.11,56.84,4.10
