time,latitude,longitude,depth,mag,country
,-29.7689,-176.8166,10,4.9,
,64.0552,-22.0395,10,4.5,
,32.9218333,-116.2615,9.94,2.86,
,-36.9689,179.7927,10,4.1,
,51.4024,100.4494,10,4.5,
,11.6832,-86.0776,156.68,4.8,
,18.9305,-65.3191,34,3.32,
,39.6645,43.7922,10,4.1,
,-28.6052,-176.0235,10,4.4,
,-28.549,-177.1004,10,4.6,
,-31.6369,-178.8386,10,4.4,
,15.4526,145.9954,61.92,4.5,
,-45.5427,166.8444,25.08,4.4,
,52.2464,-174.3613,185.5,2.7,
,-2.6814,134.0243,10,4.2,
,12.2419,145.7995,10,4.6,
,-40.858,173.9747,72.18,4.4,
,-40.855,173.9588,69.6,4.7,
,-29.6082,-177.1489,10,4.6,
,-32.2259,-178.1582,10,5.1,
,59.7324,-152.3832,69.7,2.8,
,-29.608,-176.2191,10,4.8,
,-29.8633,-177.0938,10,4.8,
,-4.7072,138.2909,10,5.2,
,-4.6982,138.3708,12,5.5,
,-15.9574,167.9117,162.34,5.3,
,25.4028,140.9619,195.73,4,
,40.4061667,-124.686,22.12,2.69,
,-25.1558,178.3896,541,5.8,
,44.0348,148.3322,35,4.6,
,63.3597,-155.2963,0.9,2.5,
,60.0204,-140.2433,9.4,2.8,
,-6.1692,130.0641,36.97,4.5,
,-24.3009,-67.2681,174.4,4.3,
,18.2455,-64.1596,79,3.82,
,-24.3321,-66.9585,141.43,5.2,
,65.6337,-144.9564,7.8,2.7,
,-3.6966,137.8511,87.85,4.1,
,60.028,-140.2304,3.9,3.5,
,60.0513,-140.2244,10.5,2.6,
,-24.2723,-67.1577,173.45,4.6,
,-23.2601,171.7671,10,4.5,
,52.4611,-169.3789,35,2.5,
,-16.009,-174.8157,132.16,4.4,
,-32.5841,-71.9852,24.15,4.1,
,-37.5473,179.9567,10,4.3,
,-37.201,179.7437,10,4.1,
,-28.3839,-177.4428,74.27,4.4,
,56.9604,162.8729,10,4.6,
,58.7169,-155.7927,163.9,2.6,
,39.6844,22.2651,10,4.5,
,-3.0827,137.5332,60.89,4.2,
,-37.5694,-179.7941,10,4.4,
,-37.4722,-179.9846,10,4.8,
,15.6142,119.4235,10,4.9,
,-56.3524,-26.6331,53.1,5.1,
,-24.2923,-179.8059,506,4.2,
,-33.1414,-178.439,10,4.3,
,-37.1779,-179.9329,10,4.2,
,-38.0059,-179.5763,10,5,
,-30.3632,-176.4595,10,4.3,
,17.7863,-66.8798,5,3.03,
,-37.8836,-179.8126,10,4.6,
,-37.2925,-179.9906,10,4.3,
,18.4341,-68.3423,136,3.77,
,-37.9745,179.5087,10,4.6,
,-33.5139,-178.8367,10,4.3,
,-29.0685,-176.0736,10,4.7,
,-37.2971,-179.7406,10,4.4,
,-37.5901,179.9885,10,5.1,
,-37.03,179.8492,10,4.3,
,64.0614,-22.2995,10,4.4,
,38.8146,20.4858,10,4.5,
,-36.9461,179.3988,10,4.4,
,-37.2279,179.9801,10,4.8,
,-37.3502,-179.9103,10,4.6,
,15.609,119.4352,10,5,
,19.1051,-66.4223,15,3.19,
,19.1123,-66.4321,14,3.15,
,-29.3275,-176.1043,10,4.5,
,-29.723,-176.5347,10,4.5,
,-30.7128,-71.816,31.84,4.3,
,54.164,-159.6071,21.47,3.2,
,51.9734,-179.9102,158.02,4.3,
,38.4996,45.0356,10,4,
,19.81683333,-155.0981667,45.85,2.73,
,54.5983,-159.7621,23.42,2.7,
,-29.4506,-178.5753,10,4.3,
,-30.554,-177.6286,10,4.5,
,-37.2644,179.8082,10,5,
,17.9511,-67.0056,8,3.08,
,-31.0943,-179.1013,10,4.2,
,-33.1653,-177.3754,10,4.5,
,-33.1739,-177.9642,10,4.2,
,-29.9299,-177.1031,10,4.6,
,-27.4558,-176.557,10,4.7,
,-23.0222,-66.7668,227.96,4.5,
,-29.2872,-177.0041,10,4.8,
,22.6746,94.565,103.62,4.5,
,-29.0425,-176.9428,10,4.5,
,-27.2753,-176.3208,10,4.3,
,-22.7067,171.957,35,5,
,57.0975,118.3832,10,4.1,
,-29.5088,-176.9073,10,5.1,
,-37.4403,-179.8261,10,4.5,
,20.8651,146.0631,10,4.3,
,-32.9622,-178.2996,10,4.9,
,-29.3437,-176.7472,10,4.6,
,-1.5683,34.2551,10,4.8,
,51.5062,-179.3305,68.21,3.3,
,19.346,-155.4158333,26.32,4.23,
,50.4214,-176.0972,10,2.5,
,-29.4109,-176.6491,10,4.4,
,-33.1413,-178.4728,10,5.2,
,-28.5295,-177.2653,10,4.4,
,52.3434,-172.1987,79.88,4.2,
,-28.924,-176.7775,10,4.5,
,-29.2547,-176.3487,10,4.4,
,36.4818,70.927,144.15,4.2,
,44.4479,-115.1891,13.72,3,
,17.944,-66.9991,5,2.81,
,-23.2447,171.906,10,4.8,
,17.9528,-67.0033,6,2.59,
,-28.8694,-176.4047,10,4.3,
,56.7165,118.1667,10,4,
,-29.3016,-176.79,6.76,4.8,
,-19.8952,-177.685,553.44,4.6,
,18.8633,145.3672,209.41,3.9,
,40.3036667,-124.5851667,19.24,2.81,
,-33.363,-178.7445,10,4.3,
,42.2297,-126.9486,10,2.9,
,56.6618,118.4498,10,4.2,
,-29.4325,-177.0404,10,4.5,
,34.3007,58.1958,10,4.7,
,-20.156,-177.6158,488,5.9,
,-33.188,-178.4256,6.09,5.1,
,-23.6403,-179.7906,509.17,4.6,
,-28.4209,-177.1142,10,4.5,
,-64.3697,174.9542,10,4.6,
,-29.8215,-177.2861,10,4.6,
,-29.8435,-176.9369,10,4.3,
,-55.4258,-28.0793,35,4.3,
,39.1608,109.8636,10,4.2,
,-27.8682,-178.0024,10,4.6,
,34.9965,-97.664,7,2.69,
,-22.8808,-179.3577,414.48,4.3,
,-29.4562,-176.7882,10,4.9,
,-29.6111,-178.3566,10,4.5,
,-28.8405,-177.2434,52.99,4.5,
,-37.1634,-179.8677,10,4.2,
,-4.5633,153.0538,58.18,5.1,
,-8.1325,123.9733,167.64,4.1,
,-37.5358,-179.9385,10,4.5,
,39.4604,143.5744,10,4.3,
,-29.9011,-177.2757,10,4.4,
,18.5146,-68.8055,114,4.12,
,64.0802,-21.8901,10,4.1,
,-37.527,-179.828,10,4.3,
,31.68941671,-104.2921984,6.979931641,2.7,
,-29.9643,-177.1781,10,4.5,
,-2.5361,100.3774,35,4.3,
,-28.5283,-177.3951,10,4.5,
,-37.5087,-179.7205,10,4.5,
,0.9633,124.565,22.47,4.6,
,-28.742,-175.7232,10,4.5,
,-28.4263,-176.4064,10,4.3,
,-4.6229,155.1661,511.07,4,
,22.5163,143.632,174.06,4.4,
,-14.1876,-71.4629,10,4.2,
,-19.6572,-66.6783,265.12,4.1,
,-28.7393,-176.8051,10,4.4,
,19.17616667,-155.4578333,36.29,2.6,
,51.408,-176.0108,30.44,2.8,
,37.3327,-114.9487,9.5,2.6,
,-29.581,-177.0558,10,4.4,
,52.3815,-169.344,35,3,
,64.1057,-21.9937,10,4.4,
,6.2962,120.1318,10,4.9,
,56.267,-161.3989,210.15,2.5,
,54.3003,-163.2934,19.13,2.5,
,36.7603333,-120.6995,4.18,2.78,
,-18.7776,-172.7372,10,4.6,
,30.8459,137.7817,453.76,4.3,
,17.9158,-67.1676,8,2.97,
,-38.0092,179.6447,10,4.2,
,-6.0075,107.117,310.5,4.1,
,-37.5816,-179.9173,10,4.6,
,-27.9832,-177.5987,10,4.5,
,-32.9813,-178.4219,10,4.2,
,64.0363,-22.1554,10,5.1,
,-33.3832,-178.2748,10,4.5,
,-45.5431,-76.804,10,4.2,
,44.3172,-116.1774,10.71,2.7,
,44.6279,149.5527,35,4.4,
,-32.9875,-178.583,10,5.1,
,4.3302,125.8755,79.15,4.9,
,-45.5667,-76.6811,10,4.5,
,-25.293,-70.8976,39.42,4.3,
,52.1816,-170.4534,21.5,3.6,
,-23.4301,171.472,10,4.2,
,-37.6304,-179.9109,10,4.3,
,49.7402,-28.7082,10,4.3,
,51.5172,-174.6539,35,3.1,
,-0.9881,10.3754,8,5.3,
,63.9184,-22.2924,10,4.3,
,64.0286,-22.1688,10,4,
,-22.8086,-69.2789,88.82,3.9,
,-28.9348,-176.9552,10,4.8,
,-9.3257,67.1159,10,5.3,
,62.2451,-150.9708,76,2.9,
,-32.296,-178.1185,10,4.7,
,36.4189,70.6937,211.82,4.7,
,64.7713,-152.3844,17.6,2.7,
,17.9225,-67.1603,7,3.14,
,-37.0506,179.2834,10,4.3,
,43.6002,-105.3439,0,3.2,
,-16.1025,-178.1667,414.46,4.4,
,-29.9187,-177.4725,10,4.9,
,-20.518,-178.394,598.14,4.6,
,27.2968,142.7927,24.18,4.4,
,-8.9346,-75.8849,114.92,5.1,
,-18.7917,169.4119,242.03,4.6,
,-10.0165,121.8571,53.31,4.1,
,-9.9462,148.5726,10,5,
,-37.4926,179.9281,10,4.4,
,47.5133,-92.5545,0,3,
,-29.8936,-176.6217,10,4.5,
,-16.4852,-173.5747,7.36,4.6,
,-33.3676,-178.7537,10,4.2,
,-37.8879,179.7441,10,4.3,
,-54.7372,-126.6641,10,4.5,
,31.0997,50.9558,10,4.5,
,37.8251667,-112.6208333,4.3,2.61,
,41.8265,-120.074,10.28,2.53,
,-28.2794,-176.5721,10,4.9,
,-37.6813,-179.7378,10,4.7,
,-34.2695,-179.0123,10,4.4,
,21.5643,143.8924,297.52,4.2,
,-28.5968,-176.615,10,4.6,
,-4.7003,152.9631,65.14,4.4,
,-27.0875,-175.9633,10,4.3,
,-16.8966,-174.1434,140.48,4.4,
,-7.4701,128.0409,165.21,4.5,
,-32.2826,-178.393,10,4.6,
,-29.4015,-176.7834,10,4.8,
,-37.4879,179.5324,10,4.4,
,47.81416667,-124.7208333,9.25,3.22,
,-29.5846,-176.9422,10,4.4,
,-33.3675,-177.8082,10,4.5,
,-28.6124,-177.305,10,4.5,
,-28.4634,-177.2189,10,4.4,
,-28.5419,-177.1471,10,4.3,
,54.3384,-159.6459,28.14,3.4,
,54.6856,-159.6801,26.44,3.3,
,54.3854,-159.6966,21.3,2.9,
,25.3809,95.0793,89.49,4.6,
,18.91,-66.4285,31,3.27,
,-28.9438,-176.8256,10,4.8,
,19.22366667,-155.371,33.09,2.73,
,19.22666667,-155.3695,33.35,2.62,
,52.9764,-166.8443,35,2.9,
,-28.2635,-176.956,10,4.4,
,-17.8329,167.4451,10,5.2,
,-5.1814,146.2221,50.96,4.5,
,6.879,-72.969,146.4,4.3,
,50.9812,-173.7939,22.69,2.6,
,7.0261,-82.5417,10,4.4,
,54.5304,-159.6817,22.46,2.6,
,12.8669,144.3794,78.75,4.2,
,69.3873,-143.935,0.4,2.6,
,26.1661,128.8568,10,4.4,
,56.2784,-149.3198,10,3.4,
,17.9181,-66.8505,12,2.82,
,18.8346,-65.292,23,4.8,
,34.1743,25.9344,10,4.8,
,-37.1284,179.6768,10,4.3,
,-31.4404,-178.8252,10,4.4,
,-13.1722,167.1067,203.78,4.6,
,17.9305,-66.7076,6,2.72,
,-37.4889,-179.972,10,4.4,
,51.7277,-174.0293,159.2,2.8,
,-29.6196,-177.2897,10,4.5,
,-29.0572,-176.8872,10,4.6,
,36.2447,71.4029,101.53,4.2,
,-29.397,-176.9975,10,4.5,
,-6.2359,130.3605,112.84,4.6,
,22.065,121.468,10,4.1,
,22.1226,121.5681,10,4.6,
,6.3203,124.0014,552.19,4,
,40.1456,137.8304,279.61,4.6,
,37.1223333,-117.4903333,-1.36,3.21,
,51.2659,-178.1319,30.44,3.1,
,-28.8661,-176.0944,10,5.2,
,38.7899,141.5555,83.29,4.9,
,-29.9279,-177.2002,10,4.8,
,-29.8117,-177.1853,10,4.9,
,-30.048,-177.0348,10,4.6,
,17.9026,-66.7071,4,2.51,
,56.0909,-159.1129,78.9,2.6,
,-29.7072,-177.1099,10,4.5,
,-29.7314,-176.998,10,5.1,
,35.1558333,-116.3351667,1.68,2.53,
,-29.4105,-176.6928,10,5.2,
,-29.5112,-176.1071,10,4.5,
,2.3507,128.3955,239.53,4.1,
,60.0964,-152.5857,91.2,3.1,
,-6.0393,125.1734,572.48,4.5,
,54.4589,-159.7448,16.18,2.9,
,-37.5013,-179.8129,10,4.7,
,-29.5672,-177.0696,10,5.1,
,-37.5646,179.5391,10,4.3,
,31.69420696,-104.2984282,6.74855957,2.5,
,17.8741,-66.8476,9,2.9,
,-10.1833,161.2994,95.04,4.4,
,-33.0459,179.7415,234.36,4.2,
,39.7218,22.0665,10,4.4,
,39.6448,22.2201,10,4.3,
,-17.9725,167.7548,10,4.1,
,-28.7011,-176.6039,10,4.7,
,-28.3997,-177.0442,10.77,5,
,-20.7603,-69.8625,66.39,3.8,
,-22.9445,172.3556,10,4.8,
,-29.4312,-177.5358,54.09,5,
,17.9041,-66.8438,8,2.67,
,51.8955,-171.0521,36.36,3.3,
,16.0236,119.9405,35,4.4,
,-28.7628,-176.7431,10,4.5,
,-29.6851,-177.2808,10,4.8,
,31.76384748,-103.8196853,6.054443359,2.5,
,-23.4805,171.8115,10,4.5,
,-7.4486,128.748,137.46,4.4,
,52.5682,178.5978,18.14,3,
,-28.7998,-176.7376,10,4.4,
,-28.5531,-176.7343,10,5,
,-29.6667,-177.2344,10,5,
,-5.8924,128.0104,404.04,4,
,37.7704,141.6617,55.46,4.6,
,-37.3191,179.9301,10,4.4,
,52.3692,160.789,10,4.4,
,-29.4114,-176.9279,10,4.7,
,-20.2104,-177.7487,528.76,4.2,
,-28.9127,-177.3368,10,4.9,
,62.2784,-150.9693,72.5,3.3,
,-4.4209,101.0083,10,5,
,-29.755,-176.9282,10,4.6,
,69.5814,-144.8956,3.9,2.7,
,-32.2039,-69.9055,106.66,5.2,
,-5.0729,145.5864,97.38,4.3,
,62.4888,-149.6496,56.3,2.6,
,-37.0882,-179.8797,10,4.9,
,-19.0531,-69.3772,121.37,4.1,
,24.6803,122.2762,10,4.3,
,-28.2196,-177.6489,10,5.4,
,-29.3132,-176.9268,10,4.9,
,49.0985,154.8258,78.19,4.5,
,-7.6944,128.2459,166.94,4.8,
,17.8436,-66.864,6,3.15,
,19.1461,-65.9586,25,2.93,
,55.5331,-152.0978,10,2.6,
,-27.5646,-177.0606,10,4.4,
,54.2682,-159.6165,24.24,3.1,
,54.3699,-159.6515,33.12,3.5,
,-29.6472,-176.8133,10,5.2,
,-37.4741,179.9421,10,4.2,
,52.8225,-168.1915,44.39,3.7,
,-29.0219,-176.0813,10,4,
,-29.9851,-176.7921,10,4.6,
,-28.872,-177.1011,10,4.3,
,-5.5754,120.8758,10,4.5,
,-61.9995,-56.4606,10,4.7,
,-37.2383,-179.7308,10,4.4,
,-29.5814,-177.0343,10,5,
,-29.2287,-176.5626,10,4.4,
,-28.5392,-176.6492,10,4.9,
,41.5604,142.0154,61.15,4.4,
,17.9116,-66.7046,5,2.52,
,37.5161667,-118.5535,10.47,3.15,
,-30.4232,-176.7521,10,5.1,
,-28.4369,-176.7235,10,4.6,
,17.9178,-66.7108,5,2.97,
,57.8955,-154.2356,70.7,2.9,
,-28.5194,-175.5632,10,4.5,
,-29.7877,-176.8827,10,4.5,
,-29.8773,-176.9076,10,4.6,
,-37.389,179.7205,10,4.1,
,-28.8219,-177.0033,10,5.1,
,54.6369,-156.8821,25.7,2.8,
,17.961,-66.7885,15,2.89,
,-37.5821,179.5522,10,4.4,
,17.9225,-66.7165,4,3.06,
,-37.5726,-179.7373,10,4.9,
,-30.3683,-177.2532,10,4.9,
,38.3763,22.0021,10,4.3,
,-29.5375,-176.3277,10,5,
,-29.697,-176.4097,10,4.6,
,54.2093,-164.2496,87.67,3.5,
,-29.6572,-177.0202,10,4.9,
,-37.0945,179.6196,10,4.3,
,-36.9732,179.301,10,4.3,
,-29.7123,-176.969,10,4.6,
,-29.5864,-176.7905,10,5.1,
,-32.9363,-178.4574,10,5,
,-37.0848,-179.9325,10,4.6,
,54.9695,-159.3912,17.54,2.6,
,-29.5783,-176.8923,10,5.8,
,59.5831,-147.8969,22,3.6,
,-29.4759,-177.0667,10,5.4,
,-29.6847,-176.9376,10,5.2,
,13.6707,144.7655,125.27,4.3,
,-29.609,-176.9303,10,4.6,
,-37.972,179.5354,10,5.3,
,-28.5726,-176.7966,10,4.2,
,-37.9266,179.5979,10,4.9,
,18.3953,-66.2108,115,3.44,
,-37.385,179.9734,10,4.3,
,-37.7921,179.9247,10,4,
,-37.4353,-179.8636,10,4.4,
,-28.9657,-176.8986,10,4.5,
,-19.3658,-175.6046,223.75,4.8,
,-37.4692,-179.7539,10,4.1,
,-37.1933,-179.3205,10,4.2,
,-18.4868,-178.0562,521.14,4.4,
,60.63,-146.875,12.4,2.7,
,-28.5583,-177.0074,10,5.1,
,36.96716667,-98.09583333,7,2.65,
,-37.7943,-179.6998,10,5,
,-37.4491,179.8294,10,5,
,-37.3884,179.9457,10,4.4,
,-28.5865,-176.4489,10,4.6,
,-37.4767,-179.4021,10,4.6,
,-2.908,129.4519,10,4.7,
,40.2538333,-121.1618333,9.34,2.58,
,64.0769,-22.3783,10,4.3,
,-28.8002,-176.6035,10,5,
,-21.3574,-178.0816,475.59,4.6,
,19.1993,-68.488,51,3.57,
,-28.4982,-176.4416,10,5,
,19.3341,-65.3116,46,3.39,
,-17.1837,-174.2132,87.3,4.4,
,-29.5131,-176.8628,10,4.6,
,39.3586667,-123.2496667,7.41,2.64,
,20.5695,146.3208,10,4.5,
,-28.5206,-177.0529,10,4.5,
,-37.0468,179.7408,10,4.6,
,-29.2949,-176.8324,10,4.8,
,-29.0386,-177.0321,10,4.9,
,-29.519,-177.1134,10,4.8,
,-29.8315,-177.3493,10,4.6,
,-48.4934,-10.1087,10,5,
,-37.0109,179.7491,10.72,4.5,
,-28.7434,-176.3111,10,5.4,
,40.3723333,-125.0415,10.26,2.68,
,-29.3796,-177.0611,10,4.9,
,-28.3315,-176.5511,10,4.5,
,42.0856,142.3906,49.99,4.5,
,-17.8814,172.8604,10,4.8,
,-16.6599,-71.3083,135.55,4,
,-28.3748,-177.6034,10,4.5,
,-28.1793,-175.805,10,4.9,
,54.441,-159.7549,24.03,2.8,
,-28.2574,-177.5794,10,4.5,
,-29.3068,-176.1262,10,4.9,
,-37.6279,-179.8663,10,4.8,
,37.6188,141.5923,63.32,4.2,
,54.5625,-159.8536,19.37,2.8,
,-32.3875,-178.2868,10,4.3,
,54.4872,-159.835,17.7,2.6,
,36.5574,71.5065,134.37,4,
,-28.7268,-176.687,10,4.5,
,54.5483,-159.8331,19,3.3,
,52.8995,-173.7628,233.8,2.9,
,-37.3795,-179.6931,10,4.1,
,-37.4076,179.6484,10,4.6,
,-37.1239,179.8857,10,4.3,
,-36.9214,-179.8614,10,4.6,
,-37.0224,179.687,10,4.7,
,-32.3958,-178.0594,10,4.7,
,-28.5969,-176.3492,10,4.7,
,-29.2429,-176.6651,10,5.3,
,51.9351,-173.4528,10,2.9,
,-32.424,-178.3192,10,5.2,
,-37.0935,179.7873,10,4.2,
,59.2093,-152.359,73.3,3,
,-29.008,-176.7459,10,5.1,
,17.9256,-66.9305,11,2.85,
,-28.7985,-178.2579,10,4.6,
,-37.0413,179.7305,10,4.3,
,-30.2171,-176.7699,10,4.5,
,-28.5862,-176.6455,10,4.9,
,-37.5893,-179.793,10,4,
,-30.3654,-177.0593,10,4.5,
,-28.3167,-177.8124,10,5.1,
,-0.1989,124.5617,80.9,4,
,17.9745,-66.7923,14,2.81,
,-29.3407,-177.764,10,4.2,
,61.32,-150.0336,40,3.2,
,22.6758,-45.192,10,4.7,
,-29.5049,-176.7562,10,5,
,-37.4193,179.752,10,5.2,
,-29.8156,-177.8745,10,4.3,
,-32.444,-178.1,10,4.7,
,-24.2048,-67.1668,193.32,4.6,
,-32.3938,-178.0058,11,5.6,
,14.5463,-92.7218,51.09,4.7,
,-37.0631,179.5002,10,4.2,
,20.8899,144.531,10,4.9,
,-22.9297,-176.9577,9.57,4.3,
,-28.7075,-176.1406,10,4.4,
,-37.1515,-179.9579,10,5.1,
,-28.6626,-178.0164,10,4.5,
,51.4253,-178.1057,16.93,2.8,
,-17.5591,-69.844,10,4.5,
,3.5642,126.3743,71.82,4.4,
,-33.7987,-178.1591,10,4.5,
,-37.4171,-179.4446,10,4.3,
,-37.7789,179.5457,10,4.4,
,-28.162,-177.0939,10,4.3,
,-29.4904,-176.7299,10,4.3,
,-28.0233,-176.3385,10,4.4,
,-37.1114,179.5671,10,4.5,
,-29.3341,-176.2416,10,4.4,
,-37.0497,179.7786,10,4.4,
,-28.4762,-176.626,10,4.2,
,-36.8847,179.9558,10,4.3,
,-36.8304,179.9167,10,4.4,
,-36.7854,179.4136,10,4.3,
,-29.7527,-176.9586,10,4.7,
,-29.466,-178.3974,10,4.7,
,-27.6039,-176.9293,10,4.3,
,-37.4808,179.9358,10,4.4,
,59.103,-135.3707,7.8,2.5,
,-36.5495,179.9806,10,4.1,
,17.9591,-66.8513,10,2.62,
,-37.0705,179.9958,10,4.5,
,-37.621,179.8964,10,5,
,-37.1739,179.6258,15.36,5.6,
,-28.6218,-176.4634,10,4.7,
,-29.5758,-176.8249,10,4.9,
,4.6616,125.7506,131.68,4.7,
,-37.2027,179.7824,10,5.1,
,-28.1949,-177.0441,10,4.5,
,17.9296,-66.8436,12,2.74,
,16.9213,-95.8645,76.95,4.1,
,-29.2219,-176.5717,11,5.6,
,36.3449,140.8482,54.84,4.2,
,-28.4729,-177.1489,10,5,
,-37.1201,179.7134,10,4.3,
,-1.128,10.0753,10,4.4,
,-29.3789,-177.7145,10,4.4,
,-28.8587,-176.6632,10,4.6,
,7.4027,125.4989,49.2,4.2,
,64.0719,-22.2551,10,4.3,
,64.058,-22.4919,10,4.4,
,64.0088,-22.2186,10,4.4,
,64.003,-22.2567,10,4.1,
,64.1104,-22.0899,10,4,
,61.5883,-146.308,21.2,3,
,-28.3356,-176.5472,10,5.2,
,-28.3166,-178.3457,10,4.4,
,64.0185,-22.1748,10,5.3,
,-28.4674,-176.589,8,5.5,
,-28.4182,-177.7722,10,5,
,-4.9888,151.5771,118.98,4.3,
,-37.1864,-179.8904,10,4.9,
,-5.6896,130.7664,84.1,5.1,
,-37.2267,-179.8119,10,4.7,
,-37.0961,-179.9735,10,4.8,
,21.0598,144.4884,10,5,
,-48.2501,31.3013,10,4.4,
,-37.0849,179.9544,10,5.2,
,-29.8445,-176.9881,10,4.5,
,-29.39,-176.8046,10,5,
,-29.146,-176.8281,10,4.5,
,51.8319,-174.0054,27.25,3.1,
,-38.0208,-179.8213,10,4.3,
,-29.496,-176.6144,10,4.3,
,-37.2116,179.6584,16.32,4.3,
,39.1495,70.4301,10,4.3,
,21.0645,144.4354,10,5,
,-37.317,179.9962,13.3,4.7,
,-28.3845,-177.7768,17.82,5.6,
,-29.9674,-177.1241,10,4.6,
,-24.2691,179.4691,525.44,4.4,
,-29.1797,-176.7491,10,5.2,
,-29.3489,-176.9848,10,4.9,
,-37.4535,179.8346,10,4.7,
,-29.913,-177.2896,10,4.1,
,-37.1478,178.7714,34.27,4.4,
,51.3174,-172.4419,23.05,3.6,
,-28.5603,-177.7656,12.86,4.2,
,20.8826,144.4295,10,4.3,
,-28.4947,-176.4821,10,5.1,
,-28.4007,-176.3085,10,5.2,
,21.0726,144.454,10,4.8,
,21.0322,144.6107,10,4.3,
,21.0733,144.4371,10,4.6,
,-28.3568,-177.2507,10,4.7,
,19.46633333,-155.5945,-3.35,3.24,
,54.2273,-159.6075,24.93,2.9,
,-28.4814,-177.9786,10,5.1,
,-28.6094,-177.5339,10,4.9,
,-7.2079,149.3777,6.89,4.9,
,21.0223,144.5405,10,5,
,36.4149,71.1581,235.7,4.1,
,20.9009,144.4243,10,4.9,
,20.8531,144.5617,10,4.3,
,67.5542,-155.704,15.9,2.6,
,-37.2762,179.7482,10,4.5,
,-28.4325,-177.8428,10,5.1,
,-37.5661,179.7206,11,4.2,
,18.7487,145.6766,184.44,4.1,
,-37.8601,179.7479,10,5.1,
,39.8399,22.0772,11.58,4.4,
,-3.4585,141.3031,10,4.2,
,37.5347,72.3385,192.88,4,
,-23.2716,-174.509,10,4.4,
,-2.9252,141.2557,10,4.1,
,-30.0383,-176.8149,10,4.4,
,20.8752,144.7484,10,5,
,20.8917,144.3647,10,5.7,
,-22.5871,171.8595,35,5.1,
,67.521,-161.7382,20,2.8,
,21.0128,144.4739,10,4.5,
,28.0636,142.6755,10,5.1,
,21.0445,144.7875,10,4.6,
,21.211,146.0604,10,4.1,
,20.9577,144.8427,10,4.7,
,21.0971,144.441,10,5.5,
,21.0825,144.408,10,5.2,
,-30.4541,-177.5588,10,4.7,
,-30.1372,-177.1623,10,4.6,
,-28.3986,-177.1375,10,4.5,
,-28.4872,-176.4928,10,4.6,
,-37.519,179.623,10,4.7,
,-37.4837,-179.8372,10,4.5,
,21.1758,145.0686,10,4.4,
,-37.7343,-179.8804,10,4.9,
,21.0666,144.658,10,4.7,
,17.909,-66.8451,8,2.72,
,-29.447,-175.7677,10,5.5,
,-15.9276,-72.3425,10,4.5,
,-15.9445,-72.5139,14.94,4.9,
,-30.2103,-176.9279,9,5.7,
,-1.2034,10.2158,10,5.2,
,21.5772,144.214,104.88,4.4,
,-37.6745,-179.9958,10,4.4,
,-30.1595,-177.3199,10,4.6,
,-29.4236,-176.8395,10,4.5,
,39.6816,22.2378,10,4.5,
,-30.3785,-176.8378,10,4.3,
,-30.1989,-177.1828,10,4.6,
,-37.5046,-179.7659,10,4.7,
,-18.7086,-172.6649,10,4.5,
,50.0587,155.5273,99.73,4.6,
,-31.8293,-178.1235,10,4.7,
,-29.0051,-176.8682,10,5.4,
,-28.2484,-177.6355,10,4.7,
,-37.596,-179.9985,10,4.6,
,-28.8932,-176.3766,10,4.7,
,-28.9426,-176.4374,10,4.5,
,-32.5948,-177.7336,10,4.6,
,43.6717,140.6727,207.1,4.4,
,-32.4482,-178.1794,10,4.9,
,-37.5273,-179.4086,10,4.6,
,60.0698,-152.5742,94.2,2.5,
,-28.4383,-178.0589,10,4.5,
,-37.533,-179.6331,10,4.6,
,-28.2896,-177.6283,10,6.1,
,-28.2666,-177.8183,10,5.4,
,36.6641,69.3922,10,4.4,
,-28.5426,-177.5068,10,4.4,
,-28.1969,-177.703,10,4.5,
,36.6592,-116.2727,8.2,2.6,
,-28.5532,-177.5321,10,4.1,
,-28.3978,-177.1058,10,4.2,
,-28.2113,-177.3617,10,4.2,
,57.5464,-156.0099,96.4,2.8,
,-28.5254,-178.3967,10,4.5,
,54.4255,-159.6827,21.01,2.7,
,-36.8391,179.8846,10,4.1,
,-28.2797,-177.6619,10,4.5,
,-27.8457,-177.3225,10,4.3,
,-28.3628,-177.7886,10,5.3,
,-28.6682,-177.6389,10,4.7,
,54.3857,-159.8928,6.61,2.8,
,-28.907,-176.9055,10,5.4,
,53.7705,-163.5461,20.95,2.5,
,-28.3565,-177.8739,15,6.2,
,-28.2806,-177.9531,10,4.7,
,-36.8452,178.9295,10,4.2,
,54.4684,-159.8452,21.14,3.2,
,-28.3343,-177.8408,10,4.3,
,-28.5074,-177.8624,10,4.2,
,-28.3555,-177.8692,10,4.2,
,-36.6978,179.9735,10,4.2,
,-28.3084,-177.797,10,4.5,
,-28.1768,-177.8728,10,4.4,
,-37.2465,179.6392,10,4.5,
,-28.3502,-177.9002,10,4.3,
,-37.1742,179.7418,10,4.5,
,-37.7065,179.9179,10,4.2,
,-28.4202,-177.8682,10,4.8,
,-28.4217,-177.7664,10,6.2,
,-29.8247,-177.1762,10,4.3,
,-36.8873,179.434,10,4.3,
,-29.4893,-176.4504,10,4.8,
,-29.4313,-177.0085,10,4.7,
,-7.0342,125.4408,494.13,4.4,
,-28.5954,-178.3781,10,4.9,
,-28.3891,-177.9035,10,5.4,
,-28.2638,-177.4665,10,4.3,
